elapsed_s,produced,acked,send_rejects,delivery_errors,consumed,duplicates,reordered,open_gaps,parse_errors,win_p50_us,win_p99_us,win_max_us,rss_mib,producer_retries,producer_lib_errors,rebalances,consumer_restarts,wedges
11077,11077450,11077450,0,0,11097576,20492,18993,333,0,10845,16246,24443,14.7,0,0,5,12,0
11087,11087450,11087450,0,0,11108207,21090,19308,333,0,12864,1859929,2009378,16.5,0,0,7,12,0
11097,11097450,11097450,0,0,11118207,21090,19308,333,0,12490,19844,24587,16.2,0,0,7,12,0
11107,11107500,11107450,0,0,11128207,21090,19308,333,0,12791,17777,24803,16.0,0,0,7,12,0
11117,11117500,11117450,0,0,11138207,21090,19308,333,0,13178,18002,19355,15.9,0,0,7,12,0
11127,11127500,11127500,0,0,11148257,21090,19308,333,0,12633,18791,20503,15.8,0,0,7,12,0
11137,11137500,11137500,0,0,11158257,21090,19308,333,0,12339,20954,26672,15.7,0,0,7,12,0
11147,11147500,11147500,0,0,11168257,21090,19308,333,0,12379,17847,27750,15.6,0,0,7,12,0
11157,11157500,11157500,0,0,11178257,21090,19308,333,0,12082,17542,19802,15.4,0,0,7,12,0
11167,11167500,11167500,0,0,11188257,21090,19308,333,0,12301,17445,19098,15.4,0,0,7,12,0
11177,11177500,11177500,0,0,11198257,21090,19308,333,0,12710,18212,21999,15.5,0,0,7,12,0
11187,11187550,11187500,0,0,11208257,21090,19308,333,0,12938,17955,18571,15.5,0,0,7,12,0
11197,11197550,11197550,0,0,11218307,21090,19308,333,0,12311,17611,22527,12.8,0,0,7,12,0
11207,11207550,11207550,0,0,11228307,21090,19308,333,0,12536,18085,19404,12.8,0,0,7,12,0
11217,11217550,11217550,0,0,11238307,21090,19308,333,0,12120,21312,21943,12.9,0,0,7,12,0
11227,11227550,11227550,0,0,11248307,21090,19308,333,0,12515,17704,20510,11.9,0,0,7,12,0
11237,11237550,11237550,0,0,11258307,21090,19308,333,0,12640,20458,24523,11.9,0,0,7,12,0
11247,11247600,11247550,0,0,11268307,21090,19308,333,0,12172,17689,20192,11.6,0,0,7,12,0
11257,11257600,11257550,0,0,11278307,21090,19308,333,0,12617,19079,27441,11.4,0,0,7,12,0
11267,11267600,11267600,0,0,11288357,21090,19308,333,0,12696,17351,20158,11.3,0,0,7,12,0
11277,11277600,11277600,0,0,11298357,21090,19308,333,0,12837,19293,28444,11.3,0,0,7,12,0
11287,11287600,11287600,0,0,11308357,21090,19308,333,0,12424,17171,20464,11.2,0,0,7,12,0
11297,11297600,11297600,0,0,11318357,21090,19308,333,0,12673,17673,26845,11.2,0,0,7,12,0
11307,11307600,11307600,0,0,11328357,21090,19308,333,0,12987,17189,17884,11.2,0,0,7,12,0
11317,11317648,11317600,0,0,11338357,21090,19308,333,0,12320,16655,16877,11.2,0,0,7,12,0
11327,11327650,11327600,0,0,11348357,21090,19308,333,0,13100,19949,22378,10.8,0,0,7,12,0
11337,11337650,11337650,0,0,11358407,21090,19308,333,0,12757,16792,28710,10.8,0,0,7,12,0
11347,11347650,11347650,0,0,11368407,21090,19308,333,0,12808,17934,19242,10.7,0,0,7,12,0
11357,11357650,11357650,0,0,11378407,21090,19308,333,0,12396,17118,19162,10.7,0,0,7,12,0
11367,11367650,11367650,0,0,11388407,21090,19308,333,0,12763,17415,24341,10.7,0,0,7,12,0
11377,11377650,11377650,0,0,11398407,21090,19308,333,0,12373,17167,18048,10.7,0,0,7,12,0
11387,11387700,11387650,0,0,11408407,21090,19308,333,0,11651,16874,18329,11.0,0,0,7,12,0
11397,11397700,11397650,0,0,11418407,21090,19308,333,0,12825,17476,19405,11.0,0,0,7,12,0
11407,11407700,11407700,0,0,11428457,21090,19308,333,0,12281,19018,23190,11.0,0,0,7,12,0
11417,11417700,11417700,0,0,11438457,21090,19308,333,0,12445,18271,24424,11.0,0,0,7,12,0
11427,11427700,11427700,0,0,11448457,21090,19308,333,0,12560,18743,24766,11.0,0,0,7,12,0
11437,11437700,11437700,0,0,11458457,21090,19308,333,0,12131,17265,18195,11.0,0,0,7,12,0
11447,11447700,11447700,0,0,11468457,21090,19308,333,0,12326,19695,28387,11.0,0,0,7,12,0
11457,11457750,11457700,0,0,11478457,21090,19308,333,0,12316,17576,19796,11.0,0,0,7,12,0
11467,11467750,11467700,0,0,11488457,21090,19308,333,0,12450,16845,28135,10.6,0,0,7,12,0
11477,11477750,11477750,0,0,11498457,21090,19308,333,0,12714,17689,27245,10.6,0,0,7,12,0
11487,11487750,11487700,0,0,11508457,21090,19308,333,0,12266,17197,17350,10.6,0,0,7,12,0
11497,11497750,11497750,0,0,11518507,21090,19308,333,0,12118,17141,30092,10.6,0,0,7,12,0
11507,11507750,11507750,0,0,11528507,21090,19308,333,0,12443,18272,24368,10.7,0,0,7,12,0
11517,11517750,11517750,0,0,11538507,21090,19308,333,0,12607,17140,18986,10.7,0,0,7,12,0
11527,11527800,11527750,0,0,11548507,21090,19308,333,0,13044,17548,32348,10.6,0,0,7,12,0
11537,11537800,11537750,0,0,11558507,21090,19308,333,0,12215,17491,22920,10.6,0,0,7,12,0
11547,11547800,11547750,0,0,11568507,21090,19308,333,0,12754,17102,17736,10.6,0,0,7,12,0
11557,11557800,11557800,0,0,11578557,21090,19308,333,0,12306,18805,29371,10.6,0,0,7,12,0
11567,11567800,11567800,0,0,11588557,21090,19308,333,0,12657,16781,21903,10.6,0,0,7,12,0
11577,11577800,11577800,0,0,11598557,21090,19308,333,0,12608,18505,26061,10.6,0,0,7,12,0
11587,11587800,11587800,0,0,11608557,21090,19308,333,0,12870,17000,28542,10.4,0,0,7,12,0
11597,11597800,11597800,0,0,11618557,21090,19308,333,0,12502,16885,21480,10.4,0,0,7,12,0
11607,11607850,11607800,0,0,11628557,21090,19308,333,0,12675,18014,18626,10.4,0,0,7,12,0
11617,11617850,11617850,0,0,11638607,21090,19308,333,0,12319,23631,25497,10.4,0,0,7,12,0
11627,11627850,11627850,0,0,11648633,21132,19416,333,0,12921,225488,373651,11.5,0,0,7,12,0
11637,11637850,11637850,0,0,11658624,21132,19416,333,0,12999,18865,20382,11.5,0,0,7,12,0
11647,11647850,11647850,0,0,11668641,21132,19416,333,0,13063,17687,20950,11.5,0,0,7,12,0
11657,11657850,11657850,0,0,11678632,21132,19416,333,0,13648,18839,25029,11.6,0,0,7,12,0
11667,11667900,11667850,0,0,11688624,21132,19416,333,0,13287,18893,19146,11.6,0,0,7,12,0
11677,11677900,11677850,0,0,11698599,21132,19416,333,0,12625,22595,51475,10.2,0,0,7,12,0
11687,11687900,11687850,0,0,11709112,21619,19750,357,0,14292,1718967,1878840,12.4,0,0,7,12,0
11697,11697900,11697900,0,0,11719162,21619,19750,357,0,13014,24109,43273,12.4,0,0,7,12,0
11707,11707900,11707900,0,0,11729137,21619,19750,357,0,12991,23618,35014,12.5,0,0,5,13,0
11717,11717900,11717900,0,0,11739162,21619,19750,357,0,12943,20691,22146,12.5,0,0,5,13,0
11727,11727900,11727900,0,0,11749162,21619,19750,357,0,12890,22715,23540,12.4,0,0,5,13,0
11737,11737900,11737900,0,0,11759162,21619,19750,357,0,13266,24247,29704,12.5,0,0,5,13,0
11747,11747900,11747900,0,0,11769162,21619,19750,357,0,13161,23918,25192,12.5,0,0,5,13,0
11757,11757950,11757900,0,0,11779162,21619,19750,357,0,12676,21363,21842,12.5,0,0,5,13,0
11767,11767950,11767950,0,0,11789188,21619,19750,357,0,13463,18210,23461,12.5,0,0,5,13,0
11777,11777950,11777950,0,0,11799212,21619,19750,357,0,13689,18941,21036,12.4,0,0,5,13,0
11787,11787950,11787950,0,0,11809212,21619,19750,357,0,13478,21499,29237,12.4,0,0,5,13,0
11797,11797950,11797950,0,0,11819212,21619,19750,357,0,13656,20432,23304,12.4,0,0,5,13,0
11808,11807950,11807950,0,0,11829212,21619,19750,357,0,13912,19918,23720,12.4,0,0,5,13,0
11818,11817950,11817950,0,0,11839212,21619,19750,357,0,13383,21536,25543,12.3,0,0,5,13,0
11828,11828000,11827950,0,0,11849212,21619,19750,357,0,14246,21012,26812,12.2,0,0,5,13,0
11838,11838000,11837950,0,0,11859212,21619,19750,357,0,13811,23096,32491,12.2,0,0,5,13,0
11848,11848000,11847950,0,0,11869212,21619,19750,357,0,13175,24961,32933,12.2,0,0,5,13,0
11858,11858000,11858000,0,0,11879262,21619,19750,357,0,13515,18286,19702,10.6,0,0,5,13,0
11868,11868000,11868000,0,0,11889262,21619,19750,357,0,13966,18403,22313,10.6,0,0,5,13,0
11878,11878000,11878000,0,0,11899262,21619,19750,357,0,13208,18518,19634,10.6,0,0,5,13,0
11888,11888000,11888000,0,0,11909262,21619,19750,357,0,13340,17533,24181,10.6,0,0,5,13,0
11898,11898000,11898000,0,0,11919262,21619,19750,357,0,13540,17365,18718,10.5,0,0,5,13,0
11908,11908050,11908000,0,0,11929262,21619,19750,357,0,13052,17081,28343,10.2,0,0,5,13,0
11918,11918050,11918000,0,0,11939262,21619,19750,357,0,12831,17760,19872,10.3,0,0,5,13,0
11928,11928050,11928050,0,0,11949312,21619,19750,357,0,13054,18720,28169,10.3,0,0,5,13,0
11938,11938050,11938050,0,0,11959312,21619,19750,357,0,12683,17891,22637,10.3,0,0,5,13,0
11948,11948050,11948050,0,0,11969312,21619,19750,357,0,12630,17317,18531,10.3,0,0,5,13,0
11958,11958050,11958050,0,0,11979312,21619,19750,357,0,12840,18545,26853,10.3,0,0,5,13,0
11968,11968050,11968050,0,0,11989312,21619,19750,357,0,12925,17385,19912,10.3,0,0,5,13,0
11978,11978100,11978050,0,0,11999312,21619,19750,357,0,12889,17551,31408,10.3,0,0,5,13,0
11988,11988100,11988050,0,0,12009312,21619,19750,357,0,13434,17570,21574,10.6,0,0,5,13,0
11998,11998100,11998050,0,0,12019312,21619,19750,357,0,12903,18108,24625,10.6,0,0,5,13,0
12008,12008100,12008100,0,0,12029362,21619,19750,357,0,12506,17041,18099,10.6,0,0,5,13,0
12018,12018100,12018100,0,0,12039362,21619,19750,357,0,12942,17117,18171,10.6,0,0,5,13,0
12028,12028100,12028100,0,0,12049362,21619,19750,357,0,13319,18452,20971,10.6,0,0,5,13,0
12038,12038100,12038100,0,0,12059362,21619,19750,357,0,12701,18302,27732,10.6,0,0,5,13,0
12048,12048150,12048100,0,0,12069362,21619,19750,357,0,12765,17742,24326,10.6,0,0,5,13,0
12058,12058150,12058100,0,0,12079362,21619,19750,357,0,12982,17875,25803,10.6,0,0,5,13,0
12068,12068150,12068150,0,0,12089412,21619,19750,357,0,12497,18428,25663,10.5,0,0,5,13,0
12078,12078150,12078150,0,0,12099412,21619,19750,357,0,12304,17821,20240,10.5,0,0,5,13,0
12088,12088150,12088150,0,0,12109412,21619,19750,357,0,13702,18089,19503,10.5,0,0,5,13,0
12098,12098150,12098150,0,0,12119412,21619,19750,357,0,12304,17320,21902,10.5,0,0,5,13,0
12108,12108150,12108150,0,0,12129412,21619,19750,357,0,12334,17462,20027,10.5,0,0,5,13,0
12118,12118150,12118150,0,0,12139412,21619,19750,357,0,12940,16851,17118,10.5,0,0,5,13,0
12128,12128150,12128150,0,0,12149412,21619,19750,357,0,12352,20007,26527,10.5,0,0,5,13,0
12138,12138200,12138150,0,0,12159412,21619,19750,357,0,12482,17804,18240,10.5,0,0,5,13,0
12148,12148200,12148200,0,0,12169462,21619,19750,357,0,13025,17985,24331,10.5,0,0,5,13,0
12158,12158200,12158200,0,0,12179462,21619,19750,357,0,12407,16999,22442,10.6,0,0,5,13,0
12168,12168200,12168200,0,0,12189462,21619,19750,357,0,12039,19270,21976,10.5,0,0,5,13,0
12178,12178200,12178200,0,0,12199462,21619,19750,357,0,12127,22448,33912,10.5,0,0,5,13,0
12188,12188200,12188200,0,0,12209462,21619,19750,357,0,13453,17483,27860,10.5,0,0,5,13,0
12198,12198200,12198200,0,0,12219462,21619,19750,357,0,13001,17404,24134,10.5,0,0,5,13,0
12208,12208250,12208200,0,0,12229462,21619,19750,357,0,12446,17626,30163,10.5,0,0,5,13,0
12218,12218250,12218250,0,0,12239512,21619,19750,357,0,13298,17011,30518,10.5,0,0,5,13,0
12228,12228250,12228250,0,0,12249512,21619,19750,357,0,12767,17419,26110,10.5,0,0,5,13,0
12238,12238250,12238250,0,0,12259512,21619,19750,357,0,11797,16931,26372,10.5,0,0,5,13,0
12248,12248250,12248250,0,0,12269512,21619,19750,357,0,13071,17800,21451,10.2,0,0,5,13,0
12258,12258250,12258250,0,0,12279512,21619,19750,357,0,12948,18356,28522,10.2,0,0,5,13,0
12268,12268250,12268250,0,0,12289512,21619,19750,357,0,12132,17849,25724,10.2,0,0,5,13,0
12278,12278300,12278250,0,0,12299564,21720,19848,382,0,11580,519929,902088,12.0,0,0,7,13,0
12288,12288300,12288300,0,0,12309597,21720,19848,382,0,13124,17612,28283,12.0,0,0,7,13,0
12298,12298300,12298300,0,0,12319605,21720,19848,382,0,12802,17020,23149,11.9,0,0,7,13,0
12308,12308300,12308300,0,0,12329604,21720,19848,382,0,12866,17975,19299,11.9,0,0,7,13,0
12318,12318300,12318300,0,0,12339605,21720,19848,382,0,13011,19516,28834,11.9,0,0,7,13,0
12328,12328300,12328300,0,0,12349605,21720,19848,382,0,11302,16570,27341,11.9,0,0,7,13,0
12338,12338350,12338300,0,0,12359620,21720,19848,382,0,11583,17214,26556,12.0,0,0,7,13,0
12348,12348350,12348300,0,0,12369597,21720,19848,382,0,11417,17347,27586,12.0,0,0,7,13,0
12358,12358350,12358300,0,0,12379631,21720,19848,382,0,11106,21409,21880,11.9,0,0,7,13,0
12368,12368350,12368350,0,0,12389672,21720,19848,382,0,11265,17602,23280,11.8,0,0,7,13,0
12378,12378350,12378350,0,0,12399672,21720,19848,382,0,10978,17761,28276,11.8,0,0,7,13,0
12388,12388350,12388350,0,0,12409663,21720,19848,382,0,11740,18196,20806,11.9,0,0,7,13,0
12398,12398350,12398350,0,0,12419655,21720,19848,382,0,10832,17225,21261,11.9,0,0,7,13,0
12408,12408400,12408350,0,0,12429681,21720,19848,382,0,11475,19726,20104,11.9,0,0,7,13,0
12418,12418400,12418400,0,0,12439722,21720,19848,382,0,12136,18595,19461,11.9,0,0,7,13,0
12428,12428400,12428400,0,0,12449722,21720,19848,382,0,11345,17699,18190,11.9,0,0,7,13,0
12438,12438400,12438400,0,0,12459714,21720,19848,382,0,11000,17936,22014,11.8,0,0,7,13,0
12448,12448400,12448400,0,0,12469696,21720,19848,382,0,11617,18788,27146,11.8,0,0,7,13,0
12458,12458400,12458400,0,0,12479721,21720,19848,382,0,11454,17763,20331,11.8,0,0,7,13,0
12468,12468450,12468400,0,0,12489721,21720,19848,382,0,11103,19467,28531,10.6,0,0,7,13,0
12478,12478450,12478450,0,0,12499763,21720,19848,382,0,11293,17632,22968,10.6,0,0,7,13,0
12488,12488450,12488400,0,0,12509721,21720,19848,382,0,11771,20153,28293,10.5,0,0,7,13,0
12498,12498450,12498450,0,0,12519771,21720,19848,382,0,11839,18720,21330,10.5,0,0,7,13,0
12508,12508450,12508450,0,0,12529755,21720,19848,382,0,11889,17932,30371,10.5,0,0,7,13,0
12518,12518450,12518450,0,0,12539762,21720,19848,382,0,12399,18769,26443,10.5,0,0,7,13,0
12528,12528450,12528450,0,0,12549739,21720,19848,382,0,10257,16316,17931,10.5,0,0,7,13,0
12538,12538500,12538450,0,0,12559772,21720,19848,382,0,11540,16732,24207,10.5,0,0,7,13,0
12548,12548500,12548450,0,0,12569754,21720,19848,382,0,12321,18992,20116,10.5,0,0,7,13,0
12558,12558500,12558450,0,0,12579755,21720,19848,382,0,11655,16965,23393,10.5,0,0,7,13,0
12568,12568500,12568500,0,0,12589813,21720,19848,382,0,11171,16606,21899,10.5,0,0,7,13,0
12578,12578500,12578500,0,0,12599830,21720,19848,382,0,12534,17426,22825,10.8,0,0,7,13,0
12588,12588500,12588500,0,0,12609988,21870,20336,382,0,12692,1284652,1631149,12.5,0,0,9,13,0
12598,12598500,12598500,0,0,12619988,21870,20336,382,0,12265,17891,18060,12.5,0,0,9,13,0
12608,12608500,12608500,0,0,12629988,21870,20336,382,0,12374,17804,23068,13.2,0,0,5,14,0
12618,12618550,12618500,0,0,12639955,21870,20336,382,0,12300,461657,557364,13.2,0,0,5,14,0
12628,12628550,12628500,0,0,12650492,22414,20875,406,0,12488,1456495,1710726,13.1,0,0,5,14,0
12638,12638550,12638550,0,0,12660524,22414,20875,406,0,11849,18135,34023,12.9,0,0,5,14,0
12648,12648550,12648550,0,0,12670516,22414,20875,406,0,12164,20657,27271,11.0,0,0,5,14,0
12658,12658550,12658550,0,0,12680542,22414,20875,406,0,10871,17359,21276,11.0,0,0,5,14,0
12668,12668550,12668550,0,0,12690533,22414,20875,406,0,11341,16841,22387,10.5,0,0,5,14,0
12678,12678550,12678550,0,0,12700542,22414,20875,406,0,13370,17795,18326,10.5,0,0,5,14,0
12688,12688600,12688550,0,0,12710541,22414,20875,406,0,11797,18516,25713,10.4,0,0,5,14,0
12698,12698600,12698600,0,0,12720591,22414,20875,406,0,12516,18815,19603,10.3,0,0,5,14,0
12708,12708600,12708600,0,0,12730592,22414,20875,406,0,11794,18061,36480,10.3,0,0,5,14,0
12718,12718600,12718600,0,0,12740576,22414,20875,406,0,12472,17389,18374,10.4,0,0,5,14,0
12728,12728600,12728600,0,0,12750583,22414,20875,406,0,12167,16325,16465,10.4,0,0,5,14,0
12738,12738650,12738600,0,0,12760574,22414,20875,406,0,13100,16884,24540,10.4,0,0,5,14,0
12748,12748650,12748600,0,0,12770591,22414,20875,406,0,12753,16620,17787,10.4,0,0,5,14,0
12758,12758650,12758650,0,0,12780642,22414,20875,406,0,12467,17241,19093,10.4,0,0,5,14,0
12768,12768650,12768650,0,0,12790641,22414,20875,406,0,13613,19114,19472,10.4,0,0,5,14,0
12778,12778650,12778650,0,0,12800634,22414,20875,406,0,13178,17362,19589,10.4,0,0,5,14,0
12788,12788650,12788650,0,0,12810633,22414,20875,406,0,12223,18401,19942,10.4,0,0,5,14,0
12798,12798700,12798650,0,0,12820633,22414,20875,406,0,13297,18342,18880,10.4,0,0,5,14,0
12808,12808700,12808650,0,0,12830642,22414,20875,406,0,12725,18630,26362,10.4,0,0,5,14,0
12818,12818700,12818700,0,0,12840657,22414,20875,406,0,12309,18483,20125,10.4,0,0,5,14,0
12828,12828700,12828700,0,0,12850675,22414,20875,406,0,12754,18519,19457,10.4,0,0,5,14,0
12838,12838700,12838700,0,0,12860691,22414,20875,406,0,13486,19041,20289,10.4,0,0,5,14,0
12848,12848700,12848700,0,0,12870674,22414,20875,406,0,12827,18087,20915,10.4,0,0,5,14,0
12858,12858700,12858700,0,0,12880691,22414,20875,406,0,11431,18049,24333,10.4,0,0,5,14,0
12868,12868750,12868700,0,0,12890683,22414,20875,406,0,12893,18592,20233,10.4,0,0,5,14,0
12878,12878750,12878700,0,0,12900666,22414,20875,406,0,12628,18944,27277,10.5,0,0,5,14,0
12888,12888750,12884100,0,0,12906108,22414,20875,406,0,12259,18333,18702,15.2,0,0,5,14,0
12898,12898750,12884100,0,0,12906108,22414,20875,406,0,0,0,0,26.0,0,0,5,14,0
12908,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,31.6,0,0,5,14,0
12918,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,31.6,0,0,5,14,0
12928,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,31.8,0,0,5,14,0
12938,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,31.7,0,0,5,14,0
12948,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,31.7,0,0,5,14,0
12958,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,31.7,0,0,5,14,0
12968,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,31.8,0,0,5,14,0
12978,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,14.5,0,0,5,14,0
12988,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,14.5,0,0,5,14,0
12998,12904101,12884100,0,0,12906108,22414,20875,406,0,0,0,0,14.5,0,0,5,14,1
13008,12904151,12884100,0,50,12906108,22414,20875,406,0,0,0,0,14.6,0,0,5,14,1
13018,12904151,12884100,0,50,12906108,22414,20875,406,0,0,0,0,14.6,0,0,5,16,1
13028,12904151,12884100,0,50,12906108,22414,20875,406,0,0,0,0,14.6,0,0,5,16,1
13038,12904337,12884100,0,236,12906108,22414,20875,406,0,0,0,0,14.6,0,0,5,16,1
13048,12904337,12884100,0,236,12906108,22414,20875,406,0,0,0,0,14.6,0,0,5,16,1
13058,12904337,12884100,0,236,12906108,22414,20875,406,0,0,0,0,14.6,0,0,0,16,1
13068,12904337,12884100,0,236,12906108,22414,20875,406,0,0,0,0,14.6,0,0,0,16,1
13078,12904523,12884100,0,422,12906108,22414,20875,406,0,0,0,0,14.6,0,0,0,16,1
13088,12904523,12884100,0,422,12906108,22414,20875,406,0,0,0,0,14.6,0,0,0,16,2
13098,12904523,12884100,0,422,12906108,22414,20875,406,0,0,0,0,14.6,0,0,0,16,2
13108,12904709,12884100,0,608,12906108,22414,20875,406,0,0,0,0,14.6,0,0,0,16,2
13119,12904709,12884100,0,608,12906108,22414,20875,406,0,0,0,0,14.6,0,0,0,18,2
13129,12904709,12884100,0,608,12906108,22414,20875,406,0,0,0,0,14.6,0,0,0,18,2
13139,12904895,12884100,0,794,12906108,22414,20875,406,0,0,0,0,14.5,0,0,0,18,2
13149,12904895,12884100,0,794,12906108,22414,20875,406,0,0,0,0,14.5,0,0,0,18,2
13159,12904895,12884100,0,794,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,18,2
13169,12905081,12884100,0,980,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,18,2
13179,12905081,12884100,0,980,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,18,2
13189,12905081,12884100,0,980,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,18,3
13199,12905267,12884100,0,1166,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,18,3
13209,12905267,12884100,0,1166,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,18,3
13219,12905267,12884100,0,1166,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,20,3
13229,12905267,12884100,0,1166,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,20,3
13239,12905267,12884100,0,1166,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,20,3
13249,12905267,12884100,0,1166,12906108,22414,20875,406,0,0,0,0,14.4,0,0,0,20,3
13259,12905453,12884100,0,1352,12906108,22414,20875,406,0,0,0,0,14.3,0,0,0,20,3
13269,12905453,12884100,0,1352,12906108,22414,20875,406,0,0,0,0,14.3,0,0,0,20,3
13279,12905453,12884100,0,1352,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,22,4
13289,12905453,12884100,0,1352,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,22,4
13299,12905453,12884100,0,1352,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,22,4
13309,12905453,12884100,0,1352,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,22,4
13319,12905453,12884100,0,1352,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,22,4
13329,12905639,12884100,0,1538,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,22,4
13339,12905639,12884100,0,1538,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,22,4
13349,12905639,12884100,0,1538,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,22,4
13359,12905639,12884100,0,1538,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,22,4
13369,12905639,12884100,0,1538,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,22,5
13379,12905639,12884100,0,1538,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,24,5
13389,12905825,12884100,0,1724,12906108,22414,20875,406,0,0,0,0,12.6,0,0,0,24,5
13399,12905825,12884100,0,1724,12906108,22414,20875,406,0,0,0,0,12.6,0,0,0,24,5
13409,12905825,12884100,0,1724,12906108,22414,20875,406,0,0,0,0,12.6,0,0,0,24,5
13419,12905825,12884100,0,1724,12906108,22414,20875,406,0,0,0,0,12.6,0,0,0,24,5
13429,12905825,12884100,0,1724,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,24,5
13439,12905825,12884100,0,1724,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,24,5
13449,12906011,12884100,0,1910,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,24,5
13459,12906011,12884100,0,1910,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,24,6
13469,12906011,12884100,0,1910,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,26,6
13479,12906011,12884100,0,1910,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,26,6
13489,12906011,12884100,0,1910,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,26,6
13499,12906011,12884100,0,1910,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,26,6
13509,12906197,12884100,0,2096,12906108,22414,20875,406,0,0,0,0,13.0,0,0,0,26,6
13519,12906197,12884100,0,2096,12906108,22414,20875,406,0,0,0,0,13.0,0,0,0,26,6
13529,12906197,12884100,0,2096,12906108,22414,20875,406,0,0,0,0,13.0,0,0,0,26,6
13539,12906197,12884100,0,2096,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,27,6
13549,12906197,12884100,0,2096,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,27,7
13559,12906197,12884100,0,2096,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,27,7
13569,12906383,12884100,0,2282,12906108,22414,20875,406,0,0,0,0,12.9,0,0,0,29,7
13579,12906383,12884100,0,2282,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,29,7
13589,12906383,12884100,0,2282,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,29,7
13599,12906383,12884100,0,2282,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,29,7
13609,12906383,12884100,0,2282,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,29,7
13619,12906383,12884100,0,2282,12906108,22414,20875,406,0,0,0,0,12.8,0,0,0,29,7
13629,12906569,12884100,0,2468,12906108,22414,20875,406,0,0,0,0,12.9,0,0,0,29,7
13639,12906569,12884100,0,2468,12906108,22414,20875,406,0,0,0,0,11.5,0,0,0,29,8
13649,12906569,12884100,0,2468,12906108,22414,20875,406,0,0,0,0,11.5,0,0,0,29,8
13659,12906569,12884100,0,2468,12906108,22414,20875,406,0,0,0,0,11.5,0,0,0,30,8
13669,12906569,12884100,0,2468,12906108,22414,20875,406,0,0,0,0,11.5,0,0,0,31,8
13679,12906569,12884100,0,2468,12906108,22414,20875,406,0,0,0,0,11.5,0,0,0,31,8
13689,12906569,12884100,0,2468,12906108,22414,20875,406,0,0,0,0,11.5,0,0,0,31,8
13699,12906755,12884100,0,2654,12906108,22414,20875,406,0,0,0,0,11.7,0,0,0,31,8
13709,12906755,12884100,0,2654,12906108,22414,20875,406,0,0,0,0,11.7,0,0,0,31,8
13719,12906755,12884100,0,2654,12906108,22414,20875,406,0,0,0,0,11.7,0,0,0,31,8
13729,12906755,12884100,0,2654,12906108,22414,20875,406,0,0,0,0,11.7,0,0,0,33,9
13739,12906755,12884100,0,2654,12906108,22414,20875,406,0,0,0,0,11.7,0,0,0,33,9
13749,12906755,12884100,0,2654,12906108,22414,20875,406,0,0,0,0,11.7,0,0,0,33,9
13759,12906941,12884100,0,2840,12906108,22414,20875,406,0,0,0,0,11.9,0,0,0,33,9
13769,12906941,12884100,0,2840,12906108,22414,20875,406,0,0,0,0,11.9,0,0,0,33,9
